Gesture,Specific,Hand,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
back,back1,0.0,0.3742440640926361,0.574388325214386,0.2998054623603821,0.4684954285621643,0.23920679092407227,0.3533679246902466,0.17679151892662048,0.25283971428871155,0.09699887037277222,0.20581389963626862,0.3921908140182495,0.2747349143028259,0.4708937406539917,0.23360207676887512,0.444277286529541,0.313455194234848,0.40113332867622375,0.3586796224117279,0.4629138708114624,0.30939358472824097,0.5280813574790955,0.27646541595458984,0.47333216667175293,0.36517617106437683,0.430054247379303,0.4025765061378479,0.5230504870414734,0.348486065864563,0.5864778757095337,0.312359482049942,0.524936854839325,0.38995522260665894,0.47214579582214355,0.42898064851760864,0.5655936002731323,0.38754764199256897,0.6379939317703247,0.3224470019340515,0.6844959259033203,0.2924725413322449,0.7293611764907837,0.2537987232208252
back,back1,0.0,0.4043683409690857,0.5652203559875488,0.31383201479911804,0.4736819863319397,0.24953508377075195,0.3557436466217041,0.20084303617477417,0.26493293046951294,0.13527226448059082,0.22843551635742188,0.37449032068252563,0.2686777412891388,0.4036521017551422,0.20463532209396362,0.38376736640930176,0.2980794608592987,0.36083918809890747,0.3560645580291748,0.45082980394363403,0.2923065423965454,0.4715411961078644,0.23693853616714478,0.43085840344429016,0.3361482620239258,0.40565967559814453,0.38147932291030884,0.5167919993400574,0.32377246022224426,0.5432615876197815,0.27522119879722595,0.4842739403247833,0.36194562911987305,0.440603643655777,0.410153329372406,0.5712414979934692,0.358669638633728,0.6364890336990356,0.277086466550827,0.682600200176239,0.23190924525260925,0.7270796895027161,0.17920856177806854
back,back1,0.0,0.39550018310546875,0.6022489070892334,0.3138144910335541,0.4983707368373871,0.2593458890914917,0.36887824535369873,0.21227049827575684,0.26641005277633667,0.14195331931114197,0.22099418938159943,0.4021994471549988,0.2958568036556244,0.48054811358451843,0.2389306128025055,0.45304620265960693,0.322285920381546,0.4132953882217407,0.37286317348480225,0.4750596284866333,0.329395055770874,0.5410292148590088,0.28799867630004883,0.48773548007011414,0.38261470198631287,0.4442821443080902,0.4295627474784851,0.5372381806373596,0.36566200852394104,0.6023522615432739,0.32626768946647644,0.5404177308082581,0.4064503610134125,0.4858384132385254,0.44943469762802124,0.5855311751365662,0.40169385075569153,0.6524618864059448,0.32479625940322876,0.6957993507385254,0.28656554222106934,0.7382121086120605,0.23981773853302002
back,back1,0.0,0.4535539448261261,0.526822566986084,0.37199753522872925,0.43965283036231995,0.30253732204437256,0.3310077488422394,0.2370736300945282,0.24560311436653137,0.16138595342636108,0.20952317118644714,0.43838053941726685,0.2272469848394394,0.5008510947227478,0.19430507719516754,0.4877311587333679,0.2783161401748657,0.4604937434196472,0.32920390367507935,0.5113096237182617,0.2506525218486786,0.563513457775116,0.22801712155342102,0.5272589325904846,0.3208819627761841,0.49221372604370117,0.3677104115486145,0.5730313658714294,0.2806919515132904,0.6253179907798767,0.25437745451927185,0.5792083144187927,0.33496683835983276,0.535611629486084,0.3785918056964874,0.6220071315765381,0.31546035408973694,0.6872099041938782,0.24059058725833893,0.7323793172836304,0.20097090303897858,0.7735135555267334,0.15309935808181763
back,back1,0.0,0.441935658454895,0.5696141719818115,0.37591999769210815,0.47951412200927734,0.31607359647750854,0.3701528310775757,0.25381404161453247,0.2771337628364563,0.17667534947395325,0.23207564651966095,0.4540916383266449,0.2710452973842621,0.5239631533622742,0.24813827872276306,0.504233717918396,0.32862260937690735,0.4670029580593109,0.37757885456085205,0.5254256129264832,0.30175524950027466,0.5849077105522156,0.2835054099559784,0.5431055426597595,0.3730906844139099,0.4981893002986908,0.4198969006538391,0.5831499695777893,0.3390718996524811,0.6401697397232056,0.3189295828342438,0.5925571918487549,0.39598146080970764,0.5446242690086365,0.44010159373283386,0.6250460743904114,0.37647736072540283,0.693500280380249,0.309174120426178,0.7395084500312805,0.2758805751800537,0.7802007794380188,0.2377261519432068
back,back1,0.0,0.4348479211330414,0.7285910248756409,0.37577658891677856,0.6468527913093567,0.32399871945381165,0.5389111638069153,0.2671279013156891,0.4521101713180542,0.1947137415409088,0.40529531240463257,0.471830278635025,0.43206045031547546,0.5441417098045349,0.45630183815956116,0.5171740055084229,0.5371294617652893,0.4797295331954956,0.5877189636230469,0.5417078733444214,0.461190789937973,0.6056496500968933,0.4875720143318176,0.5591593980789185,0.5719102621078491,0.5119478702545166,0.6171650886535645,0.5939947366714478,0.4993461072444916,0.6583667397499084,0.5124500393867493,0.6101794242858887,0.5870298743247986,0.5635913014411926,0.6293989419937134,0.6334056854248047,0.5389161705970764,0.7073422074317932,0.4780478775501251,0.7541182041168213,0.44664856791496277,0.7954782247543335,0.4122508466243744
back,back1,0.0,0.3739320635795593,0.833622932434082,0.3300471007823944,0.749542236328125,0.29087749123573303,0.6424152851104736,0.24736833572387695,0.5559619069099426,0.19252842664718628,0.501864492893219,0.44844478368759155,0.5560133457183838,0.5277939438819885,0.5758482813835144,0.49544113874435425,0.6537286639213562,0.45387130975723267,0.6967399716377258,0.5119605660438538,0.5959997773170471,0.5839211940765381,0.6045083999633789,0.5330437421798706,0.6912549734115601,0.4802181124687195,0.7354212403297424,0.5601423382759094,0.6368396282196045,0.6300389170646667,0.6358304023742676,0.5706016421318054,0.7148439884185791,0.5160303711891174,0.7545391321182251,0.5979964733123779,0.6750690937042236,0.67742520570755,0.6161011457443237,0.7277334928512573,0.5904659032821655,0.7739310264587402,0.5579715371131897
back,back1,0.0,0.3933451175689697,0.7492357492446899,0.3493242561817169,0.6492823362350464,0.33371591567993164,0.5265706181526184,0.31579139828681946,0.4316633343696594,0.2694205939769745,0.371574729681015,0.4925399422645569,0.47859805822372437,0.538092315196991,0.49050265550613403,0.48590999841690063,0.5552179217338562,0.439403235912323,0.5880022048950195,0.5558584928512573,0.5325278043746948,0.5887247920036316,0.5476243495941162,0.5137971639633179,0.6138390302658081,0.4608665108680725,0.6439458727836609,0.5994502902030945,0.5932646989822388,0.6293367743492126,0.6085478663444519,0.5493751168251038,0.6647900938987732,0.4898078739643097,0.6896143555641174,0.6294607520103455,0.6538892984390259,0.7196317315101624,0.621181309223175,0.7782459855079651,0.6084685325622559,0.8353787064552307,0.5868457555770874
back,back1,0.0,0.42404553294181824,0.5414828658103943,0.36410361528396606,0.4548569917678833,0.3213784992694855,0.34361663460731506,0.27990397810935974,0.2555325925350189,0.21789062023162842,0.20819340646266937,0.46071162819862366,0.2576839327812195,0.5050587058067322,0.2628304958343506,0.47515159845352173,0.3385853171348572,0.4387855529785156,0.38460707664489746,0.5315808653831482,0.2941882014274597,0.5659856200218201,0.30192050337791443,0.5120636224746704,0.3818580210208893,0.46659958362579346,0.4244755506515503,0.5840003490447998,0.3427160978317261,0.6176313757896423,0.3483102023601532,0.5550002455711365,0.4200426936149597,0.5045998096466064,0.46032997965812683,0.6216342449188232,0.39490488171577454,0.6972537636756897,0.3460811376571655,0.7474159002304077,0.3202190399169922,0.7948793172836304,0.286885529756546
back,back1,0.0,0.43241530656814575,0.4846639633178711,0.34456780552864075,0.4092162847518921,0.2735254764556885,0.3124188482761383,0.21248376369476318,0.23794162273406982,0.1426660120487213,0.21600191295146942,0.38116055727005005,0.21629783511161804,0.4067748785018921,0.16633085906505585,0.3980066180229187,0.2513269782066345,0.380801796913147,0.30806899070739746,0.45124953985214233,0.23127886652946472,0.4726688861846924,0.19115710258483887,0.4456108510494232,0.2855343818664551,0.4223736822605133,0.3339262306690216,0.5129260420799255,0.25465619564056396,0.5384392142295837,0.21685078740119934,0.499052494764328,0.30143222212791443,0.4663037061691284,0.35107797384262085,0.563975989818573,0.28255799412727356,0.6152728199958801,0.20325876772403717,0.6533514857292175,0.16055338084697723,0.6887698173522949,0.11342290788888931
back,back1,0.0,0.4292123317718506,0.5902597904205322,0.354567289352417,0.5207089185714722,0.28235772252082825,0.4264489710330963,0.21727976202964783,0.35383543372154236,0.14837223291397095,0.3228169083595276,0.39379361271858215,0.30766868591308594,0.4324873983860016,0.3045276403427124,0.4244344234466553,0.38431623578071594,0.40731221437454224,0.4359204173088074,0.4689027965068817,0.32475319504737854,0.5025295615196228,0.32741859555244446,0.4762919843196869,0.4141758680343628,0.4475270211696625,0.4638465642929077,0.5282939076423645,0.3550056219100952,0.5619753003120422,0.350594699382782,0.5282080173492432,0.4280507266521454,0.4949902892112732,0.4749331474304199,0.5771000981330872,0.39078807830810547,0.6312810182571411,0.3194207549095154,0.6686026453971863,0.27757054567337036,0.701170802116394,0.22887402772903442
back,back1,0.0,0.43007102608680725,0.7130213975906372,0.3715468645095825,0.6456804871559143,0.3168643116950989,0.5533630847930908,0.2592591345310211,0.4728231132030487,0.18958404660224915,0.43727734684944153,0.4306108355522156,0.4420846700668335,0.4972483217716217,0.46407970786094666,0.47677573561668396,0.5341622829437256,0.4449434280395508,0.575337290763855,0.4983060956001282,0.45813122391700745,0.5575069189071655,0.48443078994750977,0.5182396769523621,0.5587429404258728,0.476920485496521,0.5945380926132202,0.5512308478355408,0.4880659282207489,0.6111437678337097,0.502406895160675,0.5677841305732727,0.5689042806625366,0.523708164691925,0.6046507358551025,0.592357337474823,0.5214488506317139,0.6552838087081909,0.4654616117477417,0.6985595226287842,0.43672052025794983,0.7359526753425598,0.40431714057922363
back,back1,0.0,0.4196627736091614,0.7193769812583923,0.3714013993740082,0.6462036967277527,0.3419908881187439,0.548812985420227,0.30761682987213135,0.4662171006202698,0.254070520401001,0.41993027925491333,0.47923731803894043,0.47165030241012573,0.5524336695671082,0.4943913519382477,0.516290545463562,0.5664413571357727,0.47161364555358887,0.6067968606948853,0.5404620170593262,0.5038437247276306,0.6043440699577332,0.5282553434371948,0.5459537506103516,0.6000761389732361,0.49247410893440247,0.631251335144043,0.5868576765060425,0.541293740272522,0.6510021090507507,0.5559330582618713,0.5910588502883911,0.6191830635070801,0.5377308130264282,0.6498632431030273,0.6216536164283752,0.577269971370697,0.6958752274513245,0.5353803038597107,0.7404749393463135,0.5179352164268494,0.7804946899414062,0.4945596158504486
back,back1,0.0,0.3512299656867981,0.5881301164627075,0.271274209022522,0.4838052988052368,0.22001025080680847,0.36052748560905457,0.1743108034133911,0.26240256428718567,0.10790145397186279,0.21336528658866882,0.3668082356452942,0.29114672541618347,0.4420108199119568,0.23693838715553284,0.4130855202674866,0.3179960548877716,0.37486302852630615,0.36693310737609863,0.4367469251155853,0.32862383127212524,0.4991939663887024,0.28644585609436035,0.4473945200443268,0.3766555190086365,0.40546470880508423,0.42168673872947693,0.49666690826416016,0.3671351671218872,0.557219386100769,0.3273458480834961,0.49642664194107056,0.40572062134742737,0.4451581537723541,0.44776254892349243,0.5438178181648254,0.40501001477241516,0.6105805039405823,0.3312892019748688,0.6531630158424377,0.2946471869945526,0.6957412958145142,0.24993520975112915
back,back1,0.0,0.40203988552093506,0.6749552488327026,0.3614540100097656,0.5840433239936829,0.3345192074775696,0.4714495837688446,0.2987120747566223,0.37575674057006836,0.23711854219436646,0.3234751224517822,0.4791980981826782,0.4165594279766083,0.5560409426689148,0.4310240149497986,0.5138407945632935,0.49664410948753357,0.4683077037334442,0.5311117172241211,0.5352792143821716,0.4581407308578491,0.5997492074966431,0.4708506166934967,0.5375800132751465,0.5397573113441467,0.4850453734397888,0.5710353851318359,0.5772945284843445,0.5016111731529236,0.6375377774238586,0.5105228424072266,0.5743274092674255,0.5690333843231201,0.5206409692764282,0.5971864461898804,0.607422947883606,0.5433700084686279,0.6839611530303955,0.5056647062301636,0.7321417927742004,0.49186038970947266,0.7759972810745239,0.4726366400718689
back,back1,0.0,0.3892172873020172,0.6082285642623901,0.3353195786476135,0.510636568069458,0.30216339230537415,0.3927035331726074,0.2698913812637329,0.29523926973342896,0.20793482661247253,0.24554243683815002,0.4408457279205322,0.33217567205429077,0.5022456049919128,0.3194679915904999,0.4611855149269104,0.39034348726272583,0.41997939348220825,0.4249818027019501,0.5022537708282471,0.3739892244338989,0.5525659322738647,0.3654187023639679,0.4896717071533203,0.43952229619026184,0.4483892023563385,0.4668542742729187,0.5522842407226562,0.4199887216091156,0.6054741740226746,0.408151775598526,0.5361433625221252,0.47252973914146423,0.4837794303894043,0.5018213987350464,0.5886902213096619,0.4652854800224304,0.6637177467346191,0.4212261438369751,0.7124359011650085,0.40182697772979736,0.7614175081253052,0.37187308073043823
back,back1,0.0,0.424075722694397,0.6059072613716125,0.36647528409957886,0.5175691843032837,0.3241434693336487,0.40820586681365967,0.28287890553474426,0.3194441497325897,0.22381579875946045,0.2705702483654022,0.46469980478286743,0.332786500453949,0.5174114108085632,0.3310854434967041,0.48121142387390137,0.4015584886074066,0.44370609521865845,0.4394110441207886,0.5319689512252808,0.3711017370223999,0.5715193152427673,0.3751682639122009,0.5129523873329163,0.4507570266723633,0.46862947940826416,0.4848783314228058,0.5841327905654907,0.41694626212120056,0.6237948536872864,0.41569799184799194,0.5579838156700134,0.48110201954841614,0.5054637789726257,0.5118448734283447,0.6244467496871948,0.4622846245765686,0.7006019353866577,0.413128137588501,0.7517379522323608,0.3903452754020691,0.8002588152885437,0.35759347677230835
back,back1,0.0,0.463229775428772,0.6274289488792419,0.3961220979690552,0.5374038219451904,0.3491476774215698,0.4278314411640167,0.3076922595500946,0.34665077924728394,0.2537986636161804,0.31030112504959106,0.47246381640434265,0.35536450147628784,0.48555493354797363,0.3325329124927521,0.454667866230011,0.41099995374679565,0.4377906322479248,0.45229923725128174,0.5401668548583984,0.38809317350387573,0.5430186986923218,0.3761204183101654,0.4934679865837097,0.452168345451355,0.46867382526397705,0.48743736743927,0.592729926109314,0.42932987213134766,0.6014586091041565,0.4187747836112976,0.5375245809555054,0.4786367416381836,0.49569687247276306,0.5075986385345459,0.6360833644866943,0.47061365842819214,0.6974469423294067,0.41050997376441956,0.7417945861816406,0.3748314678668976,0.7845970988273621,0.33386996388435364
back,back1,0.0,0.46799221634864807,0.6344307661056519,0.41079890727996826,0.5462135076522827,0.3656482398509979,0.4401828348636627,0.32021865248680115,0.3538375794887543,0.2608069181442261,0.31038394570350647,0.5032535195350647,0.3612305521965027,0.55694180727005,0.3638741374015808,0.5220775008201599,0.4357359707355499,0.4860595762729645,0.4663988947868347,0.5677745938301086,0.39396926760673523,0.6121113896369934,0.3963591754436493,0.5590225458145142,0.47221553325653076,0.5196071863174438,0.5000271201133728,0.6182481050491333,0.43477049469947815,0.6669538617134094,0.43294861912727356,0.6050582528114319,0.4996882975101471,0.554383397102356,0.5268558263778687,0.658051073551178,0.47565820813179016,0.7275247573852539,0.42100057005882263,0.7756454944610596,0.3964834213256836,0.8233348727226257,0.36188846826553345
back,back1,0.0,0.4091392755508423,0.6380041837692261,0.3652750253677368,0.5423132181167603,0.3278868794441223,0.435302197933197,0.28950804471969604,0.3358655571937561,0.22593677043914795,0.28194576501846313,0.46290674805641174,0.37226688861846924,0.5464332699775696,0.3622667193412781,0.5110523104667664,0.42812368273735046,0.46449631452560425,0.45905715227127075,0.5190386176109314,0.409465491771698,0.5907846093177795,0.39833709597587585,0.5319262742996216,0.47054946422576904,0.4850676357746124,0.49508631229400635,0.5631338953971863,0.4496413469314575,0.6288952231407166,0.4389694929122925,0.5715550780296326,0.4969218373298645,0.5201379060745239,0.5214757919311523,0.5921672582626343,0.4854615032672882,0.6624541282653809,0.43923288583755493,0.70648193359375,0.42077040672302246,0.7454056739807129,0.3970978260040283
back,back1,0.0,0.40769585967063904,0.633345901966095,0.35380107164382935,0.5322144627571106,0.30853399634361267,0.4223928153514862,0.2661847174167633,0.31903183460235596,0.19781747460365295,0.26591265201568604,0.440731942653656,0.3669242858886719,0.5164459943771362,0.3403879404067993,0.48641836643218994,0.4106940031051636,0.4402076005935669,0.4476396441459656,0.5028563737869263,0.4012925922870636,0.566927433013916,0.3785725235939026,0.5111371874809265,0.4555392563343048,0.4670941233634949,0.4834737181663513,0.5521718263626099,0.43849295377731323,0.6156136989593506,0.4141519367694855,0.5583281517028809,0.47809529304504395,0.5058456659317017,0.5098440051078796,0.5837091207504272,0.47162169218063354,0.6548942923545837,0.4199633002281189,0.6998839378356934,0.39537379145622253,0.7408924102783203,0.364646852016449
back,back1,0.0,0.42690104246139526,0.612777590751648,0.35999149084091187,0.5222473740577698,0.31593769788742065,0.40752434730529785,0.27527958154678345,0.319160133600235,0.21711212396621704,0.2821164131164551,0.4296541213989258,0.34474632143974304,0.4564902186393738,0.3068462014198303,0.4257737100124359,0.3853934407234192,0.4011668264865875,0.4307083487510681,0.49699628353118896,0.37534964084625244,0.5187684297561646,0.3409513831138611,0.4664531946182251,0.4248090982437134,0.43393224477767944,0.46551597118377686,0.5540479421615601,0.4132345914840698,0.5798935890197754,0.3832904100418091,0.5159160494804382,0.4542542099952698,0.46966201066970825,0.4920407831668854,0.6010453104972839,0.4514791667461395,0.6675576567649841,0.3872087299823761,0.715611457824707,0.3524656891822815,0.7610669136047363,0.3106038570404053
back,back1,0.0,0.46242058277130127,0.5971216559410095,0.39832234382629395,0.5019760131835938,0.36911898851394653,0.3912935256958008,0.34649255871772766,0.31324249505996704,0.30067113041877747,0.27807748317718506,0.47860538959503174,0.32775184512138367,0.49216973781585693,0.26998141407966614,0.4604847729206085,0.34138116240501404,0.4450453221797943,0.3871837854385376,0.5341959595680237,0.3601077198982239,0.539542019367218,0.31157898902893066,0.4904497265815735,0.3885165750980377,0.468755304813385,0.43074893951416016,0.5829305648803711,0.39942094683647156,0.5904884338378906,0.3556175231933594,0.5245212316513062,0.4223107397556305,0.486299067735672,0.46282055974006653,0.6260285973548889,0.4385186433792114,0.6850961446762085,0.3685678243637085,0.7245888113975525,0.32542115449905396,0.7640708088874817,0.27767837047576904
back,back1,0.0,0.47408878803253174,0.6027452945709229,0.41022807359695435,0.5096028447151184,0.3733045756816864,0.39539527893066406,0.34306851029396057,0.31449368596076965,0.28854504227638245,0.280626505613327,0.49324730038642883,0.3467491567134857,0.5258893966674805,0.2998155951499939,0.49541807174682617,0.37286636233329773,0.46938347816467285,0.417782723903656,0.555266261100769,0.37848952412605286,0.5814740657806396,0.33429253101348877,0.532638669013977,0.4122585654258728,0.5014656782150269,0.45291391015052795,0.6072479486465454,0.4149877727031708,0.6326119303703308,0.3794018030166626,0.5701161623001099,0.44464021921157837,0.525926411151886,0.4807354211807251,0.6513755321502686,0.45200586318969727,0.7179656028747559,0.3895455002784729,0.7637037038803101,0.3556574583053589,0.8080280423164368,0.3146415054798126
back,back1,0.0,0.35218602418899536,0.5836897492408752,0.2843174934387207,0.47673118114471436,0.23889708518981934,0.3595629632472992,0.19841721653938293,0.25772613286972046,0.13738369941711426,0.20323546230793,0.38728925585746765,0.3003644049167633,0.46259260177612305,0.25858333706855774,0.4257732331752777,0.3355121910572052,0.38311076164245605,0.3770051598548889,0.4521166980266571,0.345120906829834,0.5135430693626404,0.31079021096229553,0.45162132382392883,0.3937264382839203,0.41046416759490967,0.42710667848587036,0.5075508952140808,0.3911707103252411,0.5720121264457703,0.35520675778388977,0.5030375719070435,0.4252440333366394,0.44915735721588135,0.46066415309906006,0.5481082797050476,0.4330849349498749,0.6229013204574585,0.3765239715576172,0.6688116788864136,0.3491767942905426,0.7153806090354919,0.3131156861782074
